id,anio,mes_num,mes,sitio_turistico,temporada,festividad,tiene_festividad,nacionalidad,num_visitantes,temperatura_promedio_c,precipitacion_mm,satisfaccion_1_5,gasto_promedio_soles,tipo_transporte
1914,2023,6,Junio,Sillustani,Baja,Inti Raymi,1,Otro,32,1.1,10.6,3.8,69.35,Tour organizado
1915,2023,6,Junio,Islas Uros,Baja,Inti Raymi,1,Peruano,736,1.1,10.6,4.1,39.29,Lancha turística
1916,2023,6,Junio,Islas Uros,Baja,Inti Raymi,1,Estadounidense,367,1.1,10.6,4.2,108.68,Lancha turística
1917,2023,6,Junio,Islas Uros,Baja,Inti Raymi,1,Europeo,523,1.1,10.6,4.4,120.89,Lancha turística
1918,2023,6,Junio,Islas Uros,Baja,Inti Raymi,1,Asiático,230,1.1,10.6,4.2,79.18,Lancha turística
1919,2023,6,Junio,Islas Uros,Baja,Inti Raymi,1,Latinoamericano,207,1.1,10.6,3.7,70.06,Lancha turística
1920,2023,6,Junio,Islas Uros,Baja,Inti Raymi,1,Otro,118,1.1,10.6,3.6,65.24,Tour organizado
1921,2023,6,Junio,Isla Taquile,Baja,Inti Raymi,1,Peruano,397,1.1,10.6,3.6,36.19,Tour organizado
1922,2023,6,Junio,Isla Taquile,Baja,Inti Raymi,1,Estadounidense,255,1.1,10.6,4.4,101.01,Lancha turística
1923,2023,6,Junio,Isla Taquile,Baja,Inti Raymi,1,Europeo,273,1.1,10.6,4.0,87.83,Lancha turística
1924,2023,6,Junio,Isla Taquile,Baja,Inti Raymi,1,Asiático,101,1.1,10.6,3.7,80.69,Lancha turística
1925,2023,6,Junio,Isla Taquile,Baja,Inti Raymi,1,Latinoamericano,116,1.1,10.6,4.5,53.35,Lancha turística
1926,2023,6,Junio,Isla Taquile,Baja,Inti Raymi,1,Otro,46,1.1,10.6,4.5,75.12,Lancha turística
1927,2023,6,Junio,Cutimbo,Baja,Inti Raymi,1,Peruano,129,1.1,10.6,3.8,43.2,Transporte propio
1928,2023,6,Junio,Cutimbo,Baja,Inti Raymi,1,Estadounidense,32,1.1,10.6,4.0,85.43,Transporte público
1929,2023,6,Junio,Cutimbo,Baja,Inti Raymi,1,Europeo,35,1.1,10.6,3.3,136.83,Transporte propio
1930,2023,6,Junio,Cutimbo,Baja,Inti Raymi,1,Asiático,12,1.1,10.6,3.4,107.92,Transporte propio
1931,2023,6,Junio,Cutimbo,Baja,Inti Raymi,1,Latinoamericano,18,1.1,10.6,3.5,56.55,Transporte público
1932,2023,6,Junio,Cutimbo,Baja,Inti Raymi,1,Otro,10,1.1,10.6,3.3,78.52,Transporte propio
1933,2023,6,Junio,Pukara,Baja,Inti Raymi,1,Peruano,162,1.1,10.6,4.1,51.22,Transporte propio
1934,2023,6,Junio,Pukara,Baja,Inti Raymi,1,Estadounidense,44,1.1,10.6,4.1,151.7,Transporte propio
1935,2023,6,Junio,Pukara,Baja,Inti Raymi,1,Europeo,52,1.1,10.6,3.5,142.18,Tour organizado
1936,2023,6,Junio,Pukara,Baja,Inti Raymi,1,Asiático,17,1.1,10.6,3.2,119.03,Transporte público
1937,2023,6,Junio,Pukara,Baja,Inti Raymi,1,Latinoamericano,34,1.1,10.6,3.4,75.26,Transporte propio
1938,2023,6,Junio,Pukara,Baja,Inti Raymi,1,Otro,20,1.1,10.6,4.0,72.73,Transporte público
1939,2023,6,Junio,Aramu Muru,Baja,Inti Raymi,1,Peruano,66,1.1,10.6,3.3,41.9,Transporte público
1940,2023,6,Junio,Aramu Muru,Baja,Inti Raymi,1,Estadounidense,16,1.1,10.6,3.4,86.48,Transporte propio
1941,2023,6,Junio,Aramu Muru,Baja,Inti Raymi,1,Europeo,20,1.1,10.6,3.9,123.03,Transporte propio
1942,2023,6,Junio,Aramu Muru,Baja,Inti Raymi,1,Asiático,5,1.1,10.6,3.7,105.32,Transporte propio
1943,2023,6,Junio,Aramu Muru,Baja,Inti Raymi,1,Latinoamericano,9,1.1,10.6,3.8,71.34,Transporte propio
1944,2023,6,Junio,Aramu Muru,Baja,Inti Raymi,1,Otro,5,1.1,10.6,4.0,86.93,Transporte público
1945,2023,7,Julio,Sillustani,Alta,Fiestas Patrias,1,Peruano,690,0.7,6.4,3.5,42.92,Transporte propio
1946,2023,7,Julio,Sillustani,Alta,Fiestas Patrias,1,Estadounidense,317,0.7,6.4,3.6,153.67,Transporte propio
1947,2023,7,Julio,Sillustani,Alta,Fiestas Patrias,1,Europeo,445,0.7,6.4,4.0,126.66,Tour organizado
1948,2023,7,Julio,Sillustani,Alta,Fiestas Patrias,1,Asiático,132,0.7,6.4,3.9,111.96,Tour organizado
1949,2023,7,Julio,Sillustani,Alta,Fiestas Patrias,1,Latinoamericano,213,0.7,6.4,3.5,74.68,Tour organizado
1950,2023,7,Julio,Sillustani,Alta,Fiestas Patrias,1,Otro,78,0.7,6.4,3.5,79.6,Tour organizado
1951,2023,7,Julio,Islas Uros,Alta,Fiestas Patrias,1,Peruano,1538,0.7,6.4,3.8,49.17,Tour organizado
1952,2023,7,Julio,Islas Uros,Alta,Fiestas Patrias,1,Estadounidense,924,0.7,6.4,3.5,97.42,Lancha turística
1953,2023,7,Julio,Islas Uros,Alta,Fiestas Patrias,1,Europeo,1045,0.7,6.4,3.5,139.6,Lancha turística
1954,2023,7,Julio,Islas Uros,Alta,Fiestas Patrias,1,Asiático,488,0.7,6.4,3.5,77.95,Tour organizado
1955,2023,7,Julio,Islas Uros,Alta,Fiestas Patrias,1,Latinoamericano,415,0.7,6.4,4.1,55.61,Lancha turística
1956,2023,7,Julio,Islas Uros,Alta,Fiestas Patrias,1,Otro,232,0.7,6.4,4.2,61.24,Tour organizado
1957,2023,7,Julio,Isla Taquile,Alta,Fiestas Patrias,1,Peruano,648,0.7,6.4,3.7,38.97,Lancha turística
1958,2023,7,Julio,Isla Taquile,Alta,Fiestas Patrias,1,Estadounidense,382,0.7,6.4,3.5,118.93,Lancha turística
1959,2023,7,Julio,Isla Taquile,Alta,Fiestas Patrias,1,Europeo,473,0.7,6.4,3.6,140.04,Tour organizado
1960,2023,7,Julio,Isla Taquile,Alta,Fiestas Patrias,1,Asiático,243,0.7,6.4,4.3,72.02,Tour organizado
1961,2023,7,Julio,Isla Taquile,Alta,Fiestas Patrias,1,Latinoamericano,263,0.7,6.4,3.7,65.78,Lancha turística
1962,2023,7,Julio,Isla Taquile,Alta,Fiestas Patrias,1,Otro,138,0.7,6.4,3.8,72.18,Lancha turística
1963,2023,7,Julio,Cutimbo,Alta,Fiestas Patrias,1,Peruano,367,0.7,6.4,3.3,40.01,Transporte propio
1964,2023,7,Julio,Cutimbo,Alta,Fiestas Patrias,1,Estadounidense,87,0.7,6.4,3.7,111.25,Tour organizado
1965,2023,7,Julio,Cutimbo,Alta,Fiestas Patrias,1,Europeo,111,0.7,6.4,3.9,130.21,Tour organizado
1966,2023,7,Julio,Cutimbo,Alta,Fiestas Patrias,1,Asiático,30,0.7,6.4,3.7,107.84,Transporte propio
1967,2023,7,Julio,Cutimbo,Alta,Fiestas Patrias,1,Latinoamericano,40,0.7,6.4,3.1,66.19,Transporte propio
1968,2023,7,Julio,Cutimbo,Alta,Fiestas Patrias,1,Otro,29,0.7,6.4,3.6,87.63,Transporte público
1969,2023,7,Julio,Pukara,Alta,Fiestas Patrias,1,Peruano,513,0.7,6.4,3.0,48.73,Transporte propio
1970,2023,7,Julio,Pukara,Alta,Fiestas Patrias,1,Estadounidense,84,0.7,6.4,3.4,87.29,Transporte propio
1971,2023,7,Julio,Pukara,Alta,Fiestas Patrias,1,Europeo,140,0.7,6.4,3.2,108.98,Tour organizado
1972,2023,7,Julio,Pukara,Alta,Fiestas Patrias,1,Asiático,41,0.7,6.4,3.9,120.16,Transporte público
1973,2023,7,Julio,Pukara,Alta,Fiestas Patrias,1,Latinoamericano,83,0.7,6.4,3.9,80.8,Transporte público
1974,2023,7,Julio,Pukara,Alta,Fiestas Patrias,1,Otro,40,0.7,6.4,3.2,62.87,Tour organizado
1975,2023,7,Julio,Aramu Muru,Alta,Fiestas Patrias,1,Peruano,179,0.7,6.4,3.3,49.67,Transporte público
1976,2023,7,Julio,Aramu Muru,Alta,Fiestas Patrias,1,Estadounidense,30,0.7,6.4,3.4,92.33,Transporte propio
1977,2023,7,Julio,Aramu Muru,Alta,Fiestas Patrias,1,Europeo,39,0.7,6.4,3.2,139.32,Tour organizado
1978,2023,7,Julio,Aramu Muru,Alta,Fiestas Patrias,1,Asiático,12,0.7,6.4,4.0,68.17,Transporte propio
1979,2023,7,Julio,Aramu Muru,Alta,Fiestas Patrias,1,Latinoamericano,27,0.7,6.4,3.8,54.09,Transporte propio
1980,2023,7,Julio,Aramu Muru,Alta,Fiestas Patrias,1,Otro,15,0.7,6.4,4.0,88.19,Transporte propio
1981,2023,8,Agosto,Sillustani,Alta,Ninguna,0,Peruano,524,4.3,13.3,3.6,37.54,Transporte público
1982,2023,8,Agosto,Sillustani,Alta,Ninguna,0,Estadounidense,266,4.3,13.3,3.9,130.37,Transporte propio
1983,2023,8,Agosto,Sillustani,Alta,Ninguna,0,Europeo,343,4.3,13.3,4.0,124.85,Transporte público
1984,2023,8,Agosto,Sillustani,Alta,Ninguna,0,Asiático,127,4.3,13.3,3.7,79.8,Tour organizado
1985,2023,8,Agosto,Sillustani,Alta,Ninguna,0,Latinoamericano,136,4.3,13.3,3.4,48.98,Transporte público
1986,2023,8,Agosto,Sillustani,Alta,Ninguna,0,Otro,78,4.3,13.3,4.0,61.57,Tour organizado
1987,2023,8,Agosto,Islas Uros,Alta,Ninguna,0,Peruano,1035,4.3,13.3,3.7,51.4,Lancha turística
1988,2023,8,Agosto,Islas Uros,Alta,Ninguna,0,Estadounidense,615,4.3,13.3,3.8,144.99,Lancha turística
1989,2023,8,Agosto,Islas Uros,Alta,Ninguna,0,Europeo,865,4.3,13.3,3.7,121.83,Lancha turística
1990,2023,8,Agosto,Islas Uros,Alta,Ninguna,0,Asiático,375,4.3,13.3,3.9,79.16,Lancha turística
1991,2023,8,Agosto,Islas Uros,Alta,Ninguna,0,Latinoamericano,299,4.3,13.3,4.2,57.82,Lancha turística
1992,2023,8,Agosto,Islas Uros,Alta,Ninguna,0,Otro,211,4.3,13.3,3.8,77.88,Tour organizado
1993,2023,8,Agosto,Isla Taquile,Alta,Ninguna,0,Peruano,621,4.3,13.3,4.1,53.85,Lancha turística
1994,2023,8,Agosto,Isla Taquile,Alta,Ninguna,0,Estadounidense,391,4.3,13.3,3.6,155.3,Lancha turística
1995,2023,8,Agosto,Isla Taquile,Alta,Ninguna,0,Europeo,428,4.3,13.3,4.1,114.88,Tour organizado
1996,2023,8,Agosto,Isla Taquile,Alta,Ninguna,0,Asiático,213,4.3,13.3,3.8,106.64,Lancha turística
1997,2023,8,Agosto,Isla Taquile,Alta,Ninguna,0,Latinoamericano,155,4.3,13.3,4.1,51.46,Tour organizado
1998,2023,8,Agosto,Isla Taquile,Alta,Ninguna,0,Otro,83,4.3,13.3,4.0,94.9,Tour organizado
1999,2023,8,Agosto,Cutimbo,Alta,Ninguna,0,Peruano,346,4.3,13.3,3.8,54.63,Transporte público
2000,2023,8,Agosto,Cutimbo,Alta,Ninguna,0,Estadounidense,59,4.3,13.3,3.8,149.69,Transporte propio
2001,2023,8,Agosto,Cutimbo,Alta,Ninguna,0,Europeo,96,4.3,13.3,3.5,99.27,Transporte público
2002,2023,8,Agosto,Cutimbo,Alta,Ninguna,0,Asiático,32,4.3,13.3,3.8,88.79,Transporte propio
2003,2023,8,Agosto,Cutimbo,Alta,Ninguna,0,Latinoamericano,39,4.3,13.3,3.9,72.84,Transporte público
2004,2023,8,Agosto,Cutimbo,Alta,Ninguna,0,Otro,22,4.3,13.3,3.3,93.98,Tour organizado
2005,2023,8,Agosto,Pukara,Alta,Ninguna,0,Peruano,442,4.3,13.3,3.5,35.92,Transporte propio
2006,2023,8,Agosto,Pukara,Alta,Ninguna,0,Estadounidense,86,4.3,13.3,3.5,148.6,Transporte propio
2007,2023,8,Agosto,Pukara,Alta,Ninguna,0,Europeo,98,4.3,13.3,3.7,125.53,Tour organizado
2008,2023,8,Agosto,Pukara,Alta,Ninguna,0,Asiático,35,4.3,13.3,3.9,72.31,Transporte propio
2009,2023,8,Agosto,Pukara,Alta,Ninguna,0,Latinoamericano,56,4.3,13.3,4.0,72.0,Transporte propio
2010,2023,8,Agosto,Pukara,Alta,Ninguna,0,Otro,43,4.3,13.3,3.1,102.76,Transporte propio
2011,2023,8,Agosto,Aramu Muru,Alta,Ninguna,0,Peruano,132,4.3,13.3,3.5,40.64,Transporte público
2012,2023,8,Agosto,Aramu Muru,Alta,Ninguna,0,Estadounidense,40,4.3,13.3,3.6,113.09,Tour organizado
2013,2023,8,Agosto,Aramu Muru,Alta,Ninguna,0,Europeo,36,4.3,13.3,3.4,96.98,Transporte propio
2014,2023,8,Agosto,Aramu Muru,Alta,Ninguna,0,Asiático,15,4.3,13.3,3.4,105.93,Tour organizado
2015,2023,8,Agosto,Aramu Muru,Alta,Ninguna,0,Latinoamericano,25,4.3,13.3,3.9,70.86,Transporte propio
2016,2023,8,Agosto,Aramu Muru,Alta,Ninguna,0,Otro,15,4.3,13.3,3.4,56.56,Tour organizado
2017,2023,9,Septiembre,Sillustani,Media,Ninguna,0,Peruano,309,4.2,24.6,3.5,46.97,Transporte público
2018,2023,9,Septiembre,Sillustani,Media,Ninguna,0,Estadounidense,157,4.2,24.6,4.2,90.81,Transporte público
2019,2023,9,Septiembre,Sillustani,Media,Ninguna,0,Europeo,169,4.2,24.6,4.0,119.54,Transporte propio
2020,2023,9,Septiembre,Sillustani,Media,Ninguna,0,Asiático,64,4.2,24.6,3.6,85.04,Transporte público
2021,2023,9,Septiembre,Sillustani,Media,Ninguna,0,Latinoamericano,92,4.2,24.6,4.3,46.27,Transporte público
2022,2023,9,Septiembre,Sillustani,Media,Ninguna,0,Otro,49,4.2,24.6,4.3,81.44,Tour organizado
2023,2023,9,Septiembre,Islas Uros,Media,Ninguna,0,Peruano,818,4.2,24.6,4.2,52.83,Lancha turística
2024,2023,9,Septiembre,Islas Uros,Media,Ninguna,0,Estadounidense,581,4.2,24.6,3.7,131.42,Lancha turística
2025,2023,9,Septiembre,Islas Uros,Media,Ninguna,0,Europeo,575,4.2,24.6,4.1,88.88,Tour organizado
2026,2023,9,Septiembre,Islas Uros,Media,Ninguna,0,Asiático,258,4.2,24.6,3.8,68.73,Tour organizado
2027,2023,9,Septiembre,Islas Uros,Media,Ninguna,0,Latinoamericano,232,4.2,24.6,3.7,67.44,Lancha turística
2028,2023,9,Septiembre,Islas Uros,Media,Ninguna,0,Otro,110,4.2,24.6,3.6,70.33,Tour organizado
2029,2023,9,Septiembre,Isla Taquile,Media,Ninguna,0,Peruano,405,4.2,24.6,4.2,38.21,Lancha turística
2030,2023,9,Septiembre,Isla Taquile,Media,Ninguna,0,Estadounidense,267,4.2,24.6,4.0,140.36,Tour organizado
2031,2023,9,Septiembre,Isla Taquile,Media,Ninguna,0,Europeo,287,4.2,24.6,3.6,109.37,Lancha turística
2032,2023,9,Septiembre,Isla Taquile,Media,Ninguna,0,Asiático,114,4.2,24.6,4.5,86.57,Tour organizado
2033,2023,9,Septiembre,Isla Taquile,Media,Ninguna,0,Latinoamericano,113,4.2,24.6,4.2,71.34,Lancha turística
2034,2023,9,Septiembre,Isla Taquile,Media,Ninguna,0,Otro,50,4.2,24.6,3.7,70.39,Lancha turística
2035,2023,9,Septiembre,Cutimbo,Media,Ninguna,0,Peruano,204,4.2,24.6,3.4,41.19,Transporte propio
2036,2023,9,Septiembre,Cutimbo,Media,Ninguna,0,Estadounidense,46,4.2,24.6,3.6,123.59,Transporte propio
2037,2023,9,Septiembre,Cutimbo,Media,Ninguna,0,Europeo,51,4.2,24.6,4.1,103.4,Tour organizado
2038,2023,9,Septiembre,Cutimbo,Media,Ninguna,0,Asiático,21,4.2,24.6,3.9,120.09,Transporte propio
2039,2023,9,Septiembre,Cutimbo,Media,Ninguna,0,Latinoamericano,29,4.2,24.6,3.3,74.07,Transporte propio
2040,2023,9,Septiembre,Cutimbo,Media,Ninguna,0,Otro,19,4.2,24.6,3.8,87.09,Transporte propio
2041,2023,9,Septiembre,Pukara,Media,Ninguna,0,Peruano,193,4.2,24.6,4.2,43.21,Tour organizado
2042,2023,9,Septiembre,Pukara,Media,Ninguna,0,Estadounidense,58,4.2,24.6,3.4,103.45,Tour organizado
2043,2023,9,Septiembre,Pukara,Media,Ninguna,0,Europeo,65,4.2,24.6,3.6,98.74,Tour organizado
2044,2023,9,Septiembre,Pukara,Media,Ninguna,0,Asiático,19,4.2,24.6,3.5,82.08,Transporte propio
2045,2023,9,Septiembre,Pukara,Media,Ninguna,0,Latinoamericano,29,4.2,24.6,3.3,83.7,Transporte propio
2046,2023,9,Septiembre,Pukara,Media,Ninguna,0,Otro,19,4.2,24.6,3.3,100.43,Transporte propio
2047,2023,9,Septiembre,Aramu Muru,Media,Ninguna,0,Peruano,99,4.2,24.6,3.8,53.28,Tour organizado
2048,2023,9,Septiembre,Aramu Muru,Media,Ninguna,0,Estadounidense,19,4.2,24.6,3.9,146.31,Transporte propio
2049,2023,9,Septiembre,Aramu Muru,Media,Ninguna,0,Europeo,24,4.2,24.6,4.1,88.27,Transporte público
2050,2023,9,Septiembre,Aramu Muru,Media,Ninguna,0,Asiático,6,4.2,24.6,4.0,105.14,Transporte público
2051,2023,9,Septiembre,Aramu Muru,Media,Ninguna,0,Latinoamericano,12,4.2,24.6,3.3,45.87,Transporte propio
2052,2023,9,Septiembre,Aramu Muru,Media,Ninguna,0,Otro,8,4.2,24.6,3.3,83.24,Transporte propio
2053,2023,10,Octubre,Sillustani,Media,Ninguna,0,Peruano,363,6.2,59.0,3.7,47.93,Transporte propio
2054,2023,10,Octubre,Sillustani,Media,Ninguna,0,Estadounidense,150,6.2,59.0,4.5,141.49,Transporte público
2055,2023,10,Octubre,Sillustani,Media,Ninguna,0,Europeo,192,6.2,59.0,4.5,111.36,Tour organizado
2056,2023,10,Octubre,Sillustani,Media,Ninguna,0,Asiático,70,6.2,59.0,4.4,120.5,Transporte propio
2057,2023,10,Octubre,Sillustani,Media,Ninguna,0,Latinoamericano,127,6.2,59.0,4.3,70.25,Tour organizado
2058,2023,10,Octubre,Sillustani,Media,Ninguna,0,Otro,52,6.2,59.0,4.4,63.93,Tour organizado
2059,2023,10,Octubre,Islas Uros,Media,Ninguna,0,Peruano,630,6.2,59.0,4.4,53.33,Lancha turística
2060,2023,10,Octubre,Islas Uros,Media,Ninguna,0,Estadounidense,544,6.2,59.0,3.9,120.63,Tour organizado
2061,2023,10,Octubre,Islas Uros,Media,Ninguna,0,Europeo,490,6.2,59.0,4.0,122.22,Tour organizado
2062,2023,10,Octubre,Islas Uros,Media,Ninguna,0,Asiático,265,6.2,59.0,4.2,89.61,Tour organizado
2063,2023,10,Octubre,Islas Uros,Media,Ninguna,0,Latinoamericano,201,6.2,59.0,4.3,45.78,Lancha turística
2064,2023,10,Octubre,Islas Uros,Media,Ninguna,0,Otro,124,6.2,59.0,4.2,67.72,Tour organizado
2065,2023,10,Octubre,Isla Taquile,Media,Ninguna,0,Peruano,462,6.2,59.0,4.5,57.01,Tour organizado
2066,2023,10,Octubre,Isla Taquile,Media,Ninguna,0,Estadounidense,275,6.2,59.0,4.1,153.45,Tour organizado
2067,2023,10,Octubre,Isla Taquile,Media,Ninguna,0,Europeo,386,6.2,59.0,4.3,136.65,Lancha turística
2068,2023,10,Octubre,Isla Taquile,Media,Ninguna,0,Asiático,109,6.2,59.0,4.3,95.78,Lancha turística
2069,2023,10,Octubre,Isla Taquile,Media,Ninguna,0,Latinoamericano,127,6.2,59.0,3.9,60.06,Lancha turística
2070,2023,10,Octubre,Isla Taquile,Media,Ninguna,0,Otro,61,6.2,59.0,4.2,95.92,Lancha turística
2071,2023,10,Octubre,Cutimbo,Media,Ninguna,0,Peruano,161,6.2,59.0,3.5,31.56,Transporte público
2072,2023,10,Octubre,Cutimbo,Media,Ninguna,0,Estadounidense,31,6.2,59.0,3.5,151.18,Tour organizado
2073,2023,10,Octubre,Cutimbo,Media,Ninguna,0,Europeo,51,6.2,59.0,4.1,132.99,Tour organizado
2074,2023,10,Octubre,Cutimbo,Media,Ninguna,0,Asiático,13,6.2,59.0,3.8,85.23,Transporte propio
2075,2023,10,Octubre,Cutimbo,Media,Ninguna,0,Latinoamericano,19,6.2,59.0,3.5,73.67,Transporte público
2076,2023,10,Octubre,Cutimbo,Media,Ninguna,0,Otro,13,6.2,59.0,3.3,79.62,Tour organizado
2077,2023,10,Octubre,Pukara,Media,Ninguna,0,Peruano,269,6.2,59.0,3.6,56.15,Tour organizado
2078,2023,10,Octubre,Pukara,Media,Ninguna,0,Estadounidense,43,6.2,59.0,3.9,100.28,Transporte público
2079,2023,10,Octubre,Pukara,Media,Ninguna,0,Europeo,60,6.2,59.0,3.6,135.88,Transporte propio
2080,2023,10,Octubre,Pukara,Media,Ninguna,0,Asiático,17,6.2,59.0,3.6,114.34,Transporte propio
2081,2023,10,Octubre,Pukara,Media,Ninguna,0,Latinoamericano,28,6.2,59.0,3.9,45.73,Transporte propio
2082,2023,10,Octubre,Pukara,Media,Ninguna,0,Otro,17,6.2,59.0,3.5,62.42,Transporte público
2083,2023,10,Octubre,Aramu Muru,Media,Ninguna,0,Peruano,107,6.2,59.0,3.4,36.87,Transporte público
2084,2023,10,Octubre,Aramu Muru,Media,Ninguna,0,Estadounidense,24,6.2,59.0,4.2,92.55,Transporte público
2085,2023,10,Octubre,Aramu Muru,Media,Ninguna,0,Europeo,25,6.2,59.0,4.0,124.15,Transporte propio
2086,2023,10,Octubre,Aramu Muru,Media,Ninguna,0,Asiático,9,6.2,59.0,4.0,89.29,Transporte público
2087,2023,10,Octubre,Aramu Muru,Media,Ninguna,0,Latinoamericano,11,6.2,59.0,4.2,76.42,Transporte propio
2088,2023,10,Octubre,Aramu Muru,Media,Ninguna,0,Otro,7,6.2,59.0,3.7,92.83,Transporte propio
2089,2023,11,Noviembre,Sillustani,Baja,Todos los Santos,1,Peruano,233,6.7,83.2,3.2,44.47,Tour organizado
2090,2023,11,Noviembre,Sillustani,Baja,Todos los Santos,1,Estadounidense,114,6.7,83.2,4.0,101.84,Tour organizado
2091,2023,11,Noviembre,Sillustani,Baja,Todos los Santos,1,Europeo,153,6.7,83.2,3.4,95.56,Tour organizado
2092,2023,11,Noviembre,Sillustani,Baja,Todos los Santos,1,Asiático,58,6.7,83.2,4.2,80.6,Transporte propio
2093,2023,11,Noviembre,Sillustani,Baja,Todos los Santos,1,Latinoamericano,67,6.7,83.2,3.9,77.09,Transporte público
2094,2023,11,Noviembre,Sillustani,Baja,Todos los Santos,1,Otro,33,6.7,83.2,3.4,97.03,Tour organizado
2095,2023,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Peruano,481,6.7,83.2,3.2,58.24,Lancha turística
2096,2023,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Estadounidense,365,6.7,83.2,3.8,90.55,Lancha turística
2097,2023,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Europeo,447,6.7,83.2,3.7,123.21,Lancha turística
2098,2023,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Asiático,167,6.7,83.2,3.6,70.0,Lancha turística
2099,2023,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Latinoamericano,198,6.7,83.2,3.5,56.0,Lancha turística
2100,2023,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Otro,110,6.7,83.2,3.9,67.85,Lancha turística
2101,2023,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Peruano,213,6.7,83.2,3.9,40.18,Lancha turística
2102,2023,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Estadounidense,175,6.7,83.2,4.1,91.25,Lancha turística
2103,2023,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Europeo,200,6.7,83.2,3.7,99.06,Lancha turística
2104,2023,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Asiático,74,6.7,83.2,3.2,97.95,Lancha turística
2105,2023,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Latinoamericano,82,6.7,83.2,3.9,59.59,Tour organizado
2106,2023,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Otro,44,6.7,83.2,3.6,87.21,Lancha turística
2107,2023,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Peruano,115,6.7,83.2,3.0,48.5,Tour organizado
2108,2023,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Estadounidense,24,6.7,83.2,3.9,147.65,Transporte propio
2109,2023,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Europeo,33,6.7,83.2,3.3,83.51,Transporte propio
2110,2023,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Asiático,11,6.7,83.2,3.4,109.88,Transporte propio
2111,2023,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Latinoamericano,16,6.7,83.2,3.1,66.97,Transporte propio
2112,2023,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Otro,14,6.7,83.2,3.7,96.61,Transporte propio
2113,2023,11,Noviembre,Pukara,Baja,Todos los Santos,1,Peruano,197,6.7,83.2,3.6,56.09,Tour organizado
2114,2023,11,Noviembre,Pukara,Baja,Todos los Santos,1,Estadounidense,43,6.7,83.2,3.4,152.58,Tour organizado
2115,2023,11,Noviembre,Pukara,Baja,Todos los Santos,1,Europeo,47,6.7,83.2,3.2,140.85,Transporte propio
2116,2023,11,Noviembre,Pukara,Baja,Todos los Santos,1,Asiático,14,6.7,83.2,3.5,111.78,Transporte propio
2117,2023,11,Noviembre,Pukara,Baja,Todos los Santos,1,Latinoamericano,32,6.7,83.2,3.3,72.2,Tour organizado
2118,2023,11,Noviembre,Pukara,Baja,Todos los Santos,1,Otro,15,6.7,83.2,3.7,74.44,Transporte público
2119,2023,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Peruano,59,6.7,83.2,3.1,35.82,Transporte propio
2120,2023,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Estadounidense,14,6.7,83.2,2.9,150.86,Transporte público
2121,2023,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Europeo,17,6.7,83.2,3.6,94.08,Transporte propio
2122,2023,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Asiático,5,6.7,83.2,3.2,73.29,Transporte propio
2123,2023,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Latinoamericano,7,6.7,83.2,3.1,47.02,Transporte propio
2124,2023,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Otro,7,6.7,83.2,3.2,62.38,Tour organizado
2125,2023,12,Diciembre,Sillustani,Alta,Navidad,1,Peruano,679,8.9,100.0,3.0,40.88,Transporte público
2126,2023,12,Diciembre,Sillustani,Alta,Navidad,1,Estadounidense,410,8.9,100.0,3.3,152.14,Transporte público
2127,2023,12,Diciembre,Sillustani,Alta,Navidad,1,Europeo,381,8.9,100.0,3.1,136.29,Tour organizado
2128,2023,12,Diciembre,Sillustani,Alta,Navidad,1,Asiático,142,8.9,100.0,3.1,113.01,Tour organizado
2129,2023,12,Diciembre,Sillustani,Alta,Navidad,1,Latinoamericano,204,8.9,100.0,4.0,52.39,Tour organizado
2130,2023,12,Diciembre,Sillustani,Alta,Navidad,1,Otro,97,8.9,100.0,4.0,93.35,Transporte público
2131,2023,12,Diciembre,Islas Uros,Alta,Navidad,1,Peruano,1586,8.9,100.0,3.4,49.15,Tour organizado
2132,2023,12,Diciembre,Islas Uros,Alta,Navidad,1,Estadounidense,1014,8.9,100.0,3.6,142.81,Lancha turística
